ticker,drift,t,lower_bound_drift,upper_bound_drift,volatility
PNW,0.020809588747402817,1.96,0.01850326187807496,0.023115915616730674,0.1940616965495831
POOL,0.21040314115805286,1.96,0.208096814288725,0.21270946802738072,0.25548520309140166
PPG,0.03207574271389507,1.96,0.029769415844567215,0.03438206958322293,0.378328473306915
PPL,-0.02463539514182729,1.96,-0.026941722011155148,-0.022329068272499433,0.1969105570738709
PRU,0.020013567290317988,1.96,0.01770724042099013,0.022319894159645845,0.2826926131275035
PSA,0.05197419198645475,1.96,0.04966786511712689,0.054280518855782604,0.1949274315860907
PSX,0.033729631089734896,1.96,0.03142330422040704,0.03603595795906275,0.29786291914527724
PTC,0.16542178112463657,1.96,0.1631154542553087,0.16772810799396443,0.27946140005996345
PVH,-0.029627835302949324,1.96,-0.03193416217227718,-0.027321508433621466,0.4076301773341699
PWR,0.22983182515757086,1.96,0.227525498288243,0.23213815202689872,0.29506599719204396
QCOM,0.1059620774282612,1.96,0.10365575055893335,0.10826840429758906,0.30453042576945305
QQQ,0.16303183849600203,1.96,0.16072551162667417,0.1653381653653299,0.16714470313801283
RCL,0.02737384628874554,1.96,0.025067519419417685,0.0296801731580734,0.46188197793312674
REG,-0.00026903155701603733,1.96,-0.002575358426343895,0.0020372953123118202,0.2521178633617397
RF,0.08141935923423069,1.96,0.07911303236490283,0.08372568610355854,0.3111715767275814
RHI,0.061194643263203743,1.96,0.058888316393875886,0.0635009701325316,0.2720850724059997
RJF,0.1311697055426492,1.96,0.12886337867332134,0.13347603241197706,0.27071254508128456
RL,0.005931605105363967,1.96,0.0036252782360361095,0.008237931974691824,0.3381914560822219
RMD,0.170050719626852,1.96,0.16774439275752415,0.17235704649617986,0.2772404512112458
ROK,0.10600564660502503,1.96,0.10369931973569717,0.10831197347435288,0.2657815748026103
ROL,0.16292066385855933,1.96,0.16061433698923147,0.16522699072788719,0.2136099236325842
ROP,0.13710434364028387,1.96,0.13479801677095601,0.13941067050961173,0.19229537678703643
ROST,0.11644738537840396,1.96,0.1141410585090761,0.11875371224773182,0.27561229578221574
RSG,0.16097544177604373,1.96,0.15866911490671587,0.16328176864537158,0.15441581496997075
SBAC,0.11197486558810735,1.96,0.10966853871877949,0.1142811924574352,0.2359649834331438
SBUX,0.0898326869104007,1.96,0.08752636004107284,0.09213901377972855,0.24035758810700641
SCHW,0.09903413226581158,1.96,0.09672780539648372,0.10134045913513944,0.303318103228887
SEE,0.0034206446919463423,1.96,0.0011143178226184847,0.0057269715612742,0.27454819779847284
SHW,0.1556106003325544,1.96,0.15330427346322653,0.15791692720188225,0.2291654511263608
SJM,0.015914438799307307,1.96,0.01360811192997945,0.018220765668635164,0.20579945313285009
SLB,-0.09382542309153574,1.96,-0.0961317499608636,-0.09151909622220789,0.34911520193749496
SLV,0.043017211910350364,1.96,0.04071088504102251,0.04532353877967822,0.24549890099158575
SNA,0.07295157200075117,1.96,0.07064524513142331,0.07525789887007903,0.23498045916832336
SNPS,0.27814260859874784,1.96,0.27583628172942,0.2804489354680757,0.2510280951739928
SO,0.05824188133435828,1.96,0.05593555446503042,0.06054820820368614,0.17903742002375872
SPG,-0.047389312557882056,1.96,-0.04969563942720991,-0.0450829856885542,0.31386641249809066
SPY,0.10314454826808074,1.96,0.10083822139875288,0.1054508751374086,0.13509641619537593
SPYG,0.12571965182328673,1.96,0.12341332495395888,0.1280259786926146,0.1679095575334898
SRE,0.04807090436731323,1.96,0.045764577497985376,0.05037723123664109,0.2015464409582846
STE,0.1574445783751483,1.96,0.15513825150582045,0.15975090524447616,0.21821548624262668
STT,0.007885817418706257,1.96,0.0055794905493784,0.010192144288034114,0.2811949693928323
STX,0.07136548048615746,1.96,0.0690591536168296,0.07367180735548531,0.359423093027777
STZ,0.08688512239687189,1.96,0.08457879552754403,0.08919144926619975,0.22586708999104949
SWK,0.002691388775407261,1.96,0.00038506190607940326,0.004997715644735118,0.292089668899668
SWKS,0.06522787190965461,1.96,0.06292154504032675,0.06753419877898247,0.33145907404261404
SYK,0.13705186775051784,1.96,0.13474554088118998,0.1393581946198457,0.22300354754042329
SYY,0.07584716897957672,1.96,0.07354084211024886,0.07815349584890458,0.267417768990985
T,-0.07775613699349568,1.96,-0.08006246386282354,-0.07544981012416782,0.20732887316294896
TAP,-0.04820225974561319,1.96,-0.050508586614941044,-0.04589593287628533,0.2543571928998077
TDG,0.17904062379282065,1.96,0.1767342969234928,0.1813469506621485,0.3056562154040758
TDY,0.1815420236930541,1.96,0.17923569682372625,0.18384835056238197,0.23298584508095058
TECH,0.1598125040309275,1.96,0.15750617716159965,0.16211883090025536,0.6538350686346469
TEL,0.09494304187827189,1.96,0.09263671500894403,0.09724936874759975,0.2325938970868565
TER,0.21624392953741267,1.96,0.21393760266808481,0.21855025640674053,0.3403045359193727
TFX,0.08288308251653793,1.96,0.08057675564721008,0.08518940938586579,0.2526630773260008
TGT,0.11495281440202099,1.96,0.11264648753269313,0.11725914127134884,0.2885751853735877
TJX,0.1190818343051053,1.96,0.11677550743577744,0.12138816117443316,0.2363284569118335
TMO,0.18305220690561136,1.96,0.1807458800362835,0.18535853377493922,0.21388757939186373
TMUS,0.18028337763963256,1.96,0.1779770507703047,0.18258970450896042,0.22779504386048297
TRMB,0.0970172063107446,1.96,0.09471087944141675,0.09932353318007246,0.30937071614200123
TROW,0.06042845593654488,1.96,0.058122129067217025,0.06273478280587275,0.24897738426088262
TRV,0.07272228884533996,1.96,0.0704159619760121,0.07502861571466782,0.19714573266961494
TSCO,0.14427847304166927,1.96,0.1419721461723414,0.14658479991099713,0.2513097687704775
TSLA,0.35685203385767933,1.96,0.35454570698835147,0.3591583607270072,0.49054615730205436
TSN,0.034567415248276195,1.96,0.03226108837894834,0.03687374211760405,0.2589294857677704
TTWO,0.19454047511866557,1.96,0.1922341482493377,0.19684680198799342,0.2931510637351058
TXN,0.14771248302484205,1.96,0.1454061561555142,0.1500188098941699,0.22765277789140106
TXT,0.07086188732865856,1.96,0.0685555604593307,0.07316821419798641,0.29130657170738433
TYL,0.16261965569536163,1.96,0.16031332882603377,0.1649259825646895,0.2530700684741619
UA,-0.23423037875589156,1.96,-0.23653670562521942,-0.2319240518865637,0.5236939849004666
UAL,-0.021947956613664457,1.96,-0.024254283482992314,-0.0196416297443366,0.4442236409015388
UDR,0.03575741318414722,1.96,0.03345108631481936,0.03806374005347508,0.21145223912239886
UHS,0.03831653226204545,1.96,0.03601020539271759,0.040622859131373305,0.29475309392292176
ULTA,0.125269397733312,1.96,0.12296307086398414,0.12757572460263986,0.33052859055457245
UNG,-0.24211208281325966,1.96,-0.24441840968258752,-0.2398057559439318,0.469279709755366
UNH,0.1898196664113193,1.96,0.18751333954199145,0.19212599328064717,0.2235799696513344
UNP,0.09288630718445964,1.96,0.09057998031513179,0.0951926340537875,0.3056116098513055
UPS,0.06044925393298531,1.96,0.05814292706365745,0.06275558080231317,0.22089193009463273
URI,0.20724195575237817,1.96,0.2049356288830503,0.20954828262170602,0.3878035234876788
USB,-0.0013651404423912575,1.96,-0.0036714673117191152,0.0009411864269366001,0.25117236931008197
V,0.1625550751515227,1.96,0.16024874828219485,0.16486140202085056,0.20726105109011891
VFC,-0.11159470025109754,1.96,-0.1139010271204254,-0.10928837338176968,0.336869060928946
VLO,0.08537544147090168,1.96,0.08306911460157382,0.08768176834022953,0.34226759700655696
VMC,0.11234263723174663,1.96,0.11003631036241877,0.11464896410107449,0.26799568914465755
VNO,-0.16181283693859888,1.96,-0.16411916380792674,-0.15950651006927102,0.3298922671064645
VRSK,0.14720258564817262,1.96,0.14489625877884477,0.14950891251750048,0.19616313989098055
VRSN,0.1384932678963016,1.96,0.13618694102697373,0.14079959476562945,0.22120728507013862
VTR,-0.033833460475967046,1.96,-0.0361397873452949,-0.03152713360663919,0.319558088712544
VZ,-0.016750568152116743,1.96,-0.0190568950214446,-0.014444241282788886,0.16832924856393705
WAB,0.04140453058529085,1.96,0.039098203715962995,0.04371085745461871,0.2769133428785257
WAT,0.11672968483316296,1.96,0.1144233579638351,0.11903601170249081,0.24903975090654779
WDC,-0.05453372708090595,1.96,-0.05684005395023381,-0.052227400211578096,0.3994555032954185
WEC,0.07395474742909443,1.96,0.07164842055976657,0.07626107429842229,0.18698055738344416
WFC,-0.013890779060143235,1.96,-0.016197105929471094,-0.011584452190815378,0.26524964338344476
WHR,-0.023065988576369958,1.96,-0.025372315445697815,-0.0207596617070421,0.3128621434397327
WM,0.15050248205334169,1.96,0.14819615518401383,0.15280880892266954,0.16040694335202127
WMB,-0.012399255290921925,1.96,-0.014705582160249782,-0.010092928421594068,0.3550734521572502
WMT,0.10530135268389682,1.96,0.10299502581456896,0.10760767955322467,0.18027197308760537
WRB,0.13894137130684128,1.96,0.13663504443751343,0.14124769817616914,0.20043495220943033
WST,0.22826612336457472,1.96,0.22595979649524686,0.23057245023390258,0.2656612849335695
WU,-0.03305307943610622,1.96,-0.03535940630543408,-0.030746752566778363,0.2343927462975562
WY,0.003050644340166598,1.96,0.0007443174708387404,0.005356971209494455,0.2598832360659729
WYNN,-0.04947686802257794,1.96,-0.0517831948919058,-0.04717054115325008,0.43874727777489336
XEL,0.07571712668669311,1.96,0.07341079981736526,0.07802345355602097,0.17871135585681205
XOM,0.006321129313411147,1.96,0.004014802444083289,0.008627456182739005,0.2401047881053965
XRAY,-0.05378810210078013,1.96,-0.05609442897010799,-0.051481775231452274,0.2778801201554204
XYL,0.1301321184067624,1.96,0.12782579153743454,0.13243844527609025,0.23258018537384786
YUM,0.06641233640516624,1.96,0.06410600953583838,0.0687186632744941,0.23300592807528903
ZBRA,0.18935069896791457,1.96,0.1870443720985867,0.19165702583724242,0.33915126535545936
ZION,0.04868709274195638,1.96,0.04638076587262852,0.05099341961128424,0.3465273535600696
ZTS,0.18422257157129396,1.96,0.1819162447019661,0.18652889844062182,0.22343048774244084
